title,domestic_revenue,distributor,opening_theaters,MPAA,release_days,action,animation,comedy,drama,horror,thriller
Shrek,6.117665628358828,0,2.404833716619938,0,2.146128035678238,0,0,0,0,1,0
Iron Man,5.869562596477461,1,2.973589623427257,2,1.2304489213782739,0,0,0,1,0,0
Captain America,4.018201022496291,2,3.450557009418329,3,2.1931245983544616,0,0,0,0,0,1
Batman Begins,6.427549236254054,2,3.137354111370733,2,0.47712125471966244,0,0,0,1,0,0
Wonder Woman,5.09557729194259,3,2.9943171526696366,3,1.6334684555795864,0,1,0,0,0,0
Guardians of the Galaxy,6.964082150925905,1,2.7481880270062002,3,2.0791812460476247,0,0,0,0,0,1
Coco,6.806880455066729,3,3.130333768495006,4,2.2013971243204513,0,0,0,0,1,0
Pirates of the Caribbean,6.074168903232727,0,2.678518379040114,1,2.0827853703164503,1,0,0,0,0,0
X-Men,5.301772004990716,4,3.1482940974347455,1,2.093421685162235,0,1,0,0,0,0
The Matrix,6.841747221152098,0,2.988112840268352,3,1.9637878273455553,0,0,1,0,0,0
Forrest Gump,6.38222530981646,4,2.7427251313046983,3,1.7403626894942439,1,0,0,0,0,0
Jaws,6.9831087038808235,3,3.3121773564397787,2,1.3010299956639813,0,0,0,0,1,0
Interstellar,5.2306047285051145,0,2.1335389083702174,3,1.863322860120456,0,1,0,0,0,0
Deadpool,6.892749447979704,4,3.6324572921847245,2,1.6434526764861874,0,0,0,0,0,1
Mad Max,5.6824266895784925,4,3.1075491297446862,2,0.9542425094393249,0,0,0,1,0,0
The Hunger Games,5.835895307339745,4,3.609914410085998,0,1.3222192947339193,0,0,0,0,0,1
The Avengers,6.738958836228082,2,3.5931752634781025,4,1.414973347970818,0,0,1,0,0,0
Titanic,6.933799887592811,1,3.3703280077795106,1,2.0827853703164503,0,0,0,0,0,1
Jurassic Park,5.304602533730974,1,3.630224410752432,0,2.0086001717619175,1,0,0,0,0,0
Avatar,5.434589660259752,1,3.4367985102318035,3,2.1702617153949575,0,1,0,0,0,0
The Lion King,4.745629022467012,4,3.3727279408855955,4,1.7634279935629373,0,0,0,1,0,0
Star Wars,5.048488415841228,1,3.629919035503542,2,2.2041199826559246,0,0,0,0,0,1
Frozen,4.930959213802708,1,3.4551495211798278,2,1.568201724066995,0,1,0,0,0,0
Inception,6.9228007395557505,1,3.1501421618485588,3,2.1931245983544616,0,0,0,0,0,1
The Dark Knight,5.214539205459798,1,2.429752280002408,4,2.0530784434834195,0,0,0,0,1,0
Harry Potter,4.889256869794192,4,3.631545227834309,4,1.7160033436347992,0,0,0,0,1,0
Toy Story,5.771314767097013,0,2.9242792860618816,1,1.7075701760979363,0,0,0,0,1,0
Finding Nemo,4.844216147843321,4,3.511214701136388,2,2.0043213737826426,0,0,0,0,1,0
Black Panther,6.767991505375054,4,2.8998205024270964,2,2.0253058652647704,1,0,0,0,0,0
The Godfather,6.648662350346982,2,2.6866362692622934,2,2.164352855784437,1,0,0,0,0,0
Spider-Man,5.59177448776801,2,3.557025722386383,0,1.9912260756924949,0,0,0,1,0,0
Shrek,6.711700792769309,0,3.391816923613249,0,0.6020599913279624,0,0,1,0,0,0
Iron Man,6.7042120518365875,0,3.12515582958053,1,1.7993405494535817,0,0,1,0,0,0
Captain America,6.419194984645891,3,2.4345689040341987,2,2.0827853703164503,0,1,0,0,0,0
Batman Begins,6.711057740947292,2,2.3344537511509307,3,2.2278867046136734,0,0,0,1,0,0
Wonder Woman,5.91867710059701,4,2.7315887651867388,1,2.167317334748176,0,1,0,0,0,0
Guardians of the Galaxy,5.8666275508574985,1,3.643847310299714,4,2.1818435879447726,0,0,0,1,0,0
Coco,6.859271808808062,2,3.651181062444688,4,1.7634279935629373,0,0,0,1,0,0
Pirates of the Caribbean,5.950528901013212,4,3.5425764762605296,4,1.9242792860618816,0,1,0,0,0,0
X-Men,6.432033990428319,3,3.6485551556626707,4,2.220108088040055,0,0,0,1,0,0
The Matrix,5.6679196853173615,4,3.5931752634781025,0,2.220108088040055,1,0,0,0,0,0
Forrest Gump,6.23871334943603,2,3.5494937132150133,2,1.8512583487190752,0,0,0,0,1,0
Jaws,5.592690720020526,0,2.4345689040341987,3,2.2013971243204513,0,0,1,0,0,0
Interstellar,6.7942201374928946,3,3.5700757053216043,1,1.9493900066449128,0,0,0,0,0,1
Deadpool,6.670395788702701,0,3.373279893277496,3,2.250420002308894,0,0,0,0,1,0
Mad Max,4.92138990975242,0,3.5887197796000563,1,1.6434526764861874,0,0,0,0,1,0
The Hunger Games,6.914493996678226,0,3.3845326154942486,4,1.968482948553935,0,0,0,0,0,1
The Avengers,5.841208004182369,3,3.040602340114073,4,2.2174839442139063,0,0,0,0,0,1
Titanic,6.889260736797991,4,3.1818435879447726,0,2.0043213737826426,0,0,0,0,0,1
Jurassic Park,5.519519548307804,3,3.307496037913213,0,1.6020599913279623,0,0,1,0,0,0
Avatar,5.736046535110284,4,2.7972675408307164,3,2.100370545117563,0,0,0,1,0,0
The Lion King,6.629827686588725,1,2.089905111439398,0,1.2304489213782739,0,0,0,0,1,0
Star Wars,4.895687683093982,3,3.3382572302462554,3,1.7708520116421442,0,0,1,0,0,0
Frozen,5.254473150618528,4,3.208710019906401,0,2.1702617153949575,1,0,0,0,0,0
Inception,5.99237499185512,4,3.2990712600274095,3,0.47712125471966244,0,0,0,0,0,1
The Dark Knight,6.937291257550715,3,2.450249108319361,4,1.0,0,0,0,0,0,1
Harry Potter,4.451110681897474,1,3.4187982905903533,1,2.1818435879447726,0,0,0,0,0,1
Toy Story,6.526271025751347,1,3.5381965783494542,1,2.2227164711475833,0,0,0,0,1,0
Finding Nemo,5.504038391697817,2,3.3723595825243238,3,2.12057393120585,1,0,0,0,0,0
Black Panther,6.709074823918644,3,2.292256071356476,4,1.8325089127062364,1,0,0,0,0,0
The Godfather,4.965291091556521,2,3.2367890994092927,2,2.0253058652647704,0,0,1,0,0,0
Spider-Man,6.825258859467688,4,3.3330440298234874,3,1.9912260756924949,0,0,0,0,1,0
Shrek,6.7862367764185505,1,3.4566696294237578,2,2.113943352306837,0,0,0,0,0,1
Iron Man,6.85795243136036,2,3.137986732723532,4,1.9731278535996986,0,1,0,0,0,0
Captain America,5.49025493529262,4,3.592398846115564,3,1.2304489213782739,0,0,0,0,1,0
Batman Begins,5.021759711343,0,2.1367205671564067,0,1.9242792860618816,0,0,1,0,0,0
Wonder Woman,6.813954881210652,3,2.387389826338729,1,2.089905111439398,0,1,0,0,0,0
Guardians of the Galaxy,6.406125273652436,0,2.9965116721541785,3,2.0,0,0,1,0,0,0
Coco,6.563099545588651,0,3.2245330626060857,0,2.1072099696478683,0,0,0,0,0,1
Pirates of the Caribbean,6.906282664672062,4,3.6186755388851397,1,2.167317334748176,0,0,0,0,0,1
X-Men,6.702581651525093,2,1.954242509439325,4,1.0,0,1,0,0,0,0
The Matrix,5.190636997922811,3,3.4765418090274287,0,1.8750612633917,0,1,0,0,0,0
Forrest Gump,5.419425354290946,4,3.3016809492935764,1,2.167317334748176,0,0,0,1,0,0
Jaws,5.798144940063961,1,2.7649229846498886,4,1.6334684555795864,0,0,0,1,0,0
Interstellar,6.164359102440964,3,3.49996186559619,4,0.47712125471966244,0,0,1,0,0,0
Deadpool,5.447201458619082,0,3.3604040547299387,0,1.863322860120456,1,0,0,0,0,0
Mad Max,6.963382233551922,0,3.5703093854358796,4,1.6232492903979006,0,0,1,0,0,0
The Hunger Games,5.979355767465849,3,3.527114111639805,0,2.130333768495006,0,1,0,0,0,0
The Avengers,6.596855616292611,0,3.2835273648616936,3,2.0492180226701815,0,0,1,0,0,0
Titanic,6.604836768726209,2,1.6812412373755872,4,1.4313637641589874,0,1,0,0,0,0
Jurassic Park,6.390545833086239,0,3.4653828514484184,1,2.2355284469075487,1,0,0,0,0,0
Avatar,5.67868496320932,0,3.3825573219087857,4,1.806179973983887,0,0,0,0,1,0
The Lion King,6.873687881692883,1,2.741151598851785,0,2.1522883443830563,0,0,0,0,1,0
Star Wars,6.750192008342128,1,3.4886916983169405,0,2.0253058652647704,0,0,0,0,0,1
Frozen,5.0341068297076434,1,3.57611089412084,1,0.9030899869919435,0,1,0,0,0,0
Inception,5.857205205368012,4,3.47928731647617,1,2.1172712956557644,0,0,0,0,1,0
The Dark Knight,6.607491695422558,1,3.580582876814367,0,1.505149978319906,0,0,0,0,0,1
Harry Potter,6.4295326555218795,0,3.5399538416563967,1,1.5797835966168101,0,0,0,1,0,0
Toy Story,6.829481829232904,2,2.8573324964312685,3,1.7993405494535817,0,0,0,0,0,1
Finding Nemo,6.471093005226978,2,3.2641091563058082,1,1.4913616938342726,0,1,0,0,0,0
Black Panther,6.343241343455801,4,3.1975562131535367,1,2.143014800254095,0,0,1,0,0,0
The Godfather,6.733531246383413,1,3.594171479114912,1,1.6020599913279623,0,0,1,0,0,0
Spider-Man,6.990220362379239,0,3.552789850192782,2,2.1072099696478683,0,0,0,0,1,0
Shrek,6.594779816959682,1,3.1922886125681202,1,2.225309281725863,0,0,0,0,1,0
Iron Man,6.3509239444948955,1,3.526597709103452,4,2.0827853703164503,0,0,0,0,0,1
Captain America,6.624419789713943,0,2.7737864449811935,3,2.1931245983544616,0,0,0,0,1,0
Batman Begins,6.7511973195562724,3,3.371990911464915,4,1.6901960800285136,0,0,1,0,0,0
Wonder Woman,6.588916561435843,4,3.591509808994654,3,2.155336037465062,0,0,0,0,1,0
Guardians of the Galaxy,5.721265551011525,3,3.55303301620244,0,2.225309281725863,0,0,0,1,0,0
Coco,5.385107352720784,3,2.9523080096621253,0,1.8512583487190752,0,0,0,1,0,0
Pirates of the Caribbean,6.744380615689729,3,2.683947130751512,0,1.0791812460476249,0,0,0,0,1,0
X-Men,5.6721496005787415,3,3.4781334281005174,0,2.173186268412274,0,1,0,0,0,0
The Matrix,5.685403125570637,1,3.093421685162235,4,2.0253058652647704,0,0,0,0,1,0
Forrest Gump,6.8313705284874775,3,3.382917135087531,3,1.6989700043360187,0,0,0,0,1,0
Jaws,6.453791677082671,1,3.345569756056392,4,1.6127838567197355,0,0,0,0,1,0
Interstellar,6.958019886233344,4,3.2116544005531824,1,2.103803720955957,0,0,1,0,0,0
Deadpool,4.908120272855562,2,3.579326203755255,2,2.0086001717619175,0,0,0,0,1,0
Mad Max,5.731386477052992,1,3.446847710155809,2,1.4313637641589874,0,0,0,0,0,1
The Hunger Games,4.635724954531139,1,3.274619619091238,2,2.0530784434834195,0,0,1,0,0,0
The Avengers,5.972538846735734,0,3.5532760461370994,1,2.161368002234975,0,1,0,0,0,0
Titanic,6.980111272399091,2,3.585573518622731,4,2.100370545117563,0,0,0,1,0,0
Jurassic Park,6.4827066910342905,4,3.153204900084284,0,1.806179973983887,0,0,0,1,0,0
Avatar,5.939645529090713,3,2.617000341120899,1,1.414973347970818,0,0,0,0,0,1
The Lion King,6.384101511237808,3,3.194514341882467,4,1.255272505103306,0,0,1,0,0,0
Star Wars,4.336579798674038,3,3.615529223637133,4,1.806179973983887,0,1,0,0,0,0
Frozen,5.867621260984652,1,2.998695158311656,3,1.919078092376074,0,0,0,1,0,0
Inception,6.659416045883241,0,3.4363217001397333,0,2.1958996524092336,1,0,0,0,0,0
The Dark Knight,6.894600476735904,1,3.162564406523019,3,1.6812412373755872,0,0,0,1,0,0
Harry Potter,6.9382775434932,2,3.4956830676169153,0,2.167317334748176,1,0,0,0,0,0
Toy Story,5.256443520044707,1,3.348694190265541,0,1.1760912590556813,0,0,0,0,0,1
Finding Nemo,5.897957359329248,2,2.374748346010104,3,1.9030899869919435,0,0,0,0,0,1
Black Panther,6.893404972689678,3,3.5350408132511606,4,1.968482948553935,0,1,0,0,0,0
The Godfather,2.9020028913507296,1,3.159266331093494,3,2.0253058652647704,0,0,0,1,0,0
Spider-Man,6.628374930214308,1,3.3029799367482493,4,1.8750612633917,0,1,0,0,0,0
Shrek,6.986570479456332,4,3.529173603261723,0,1.505149978319906,0,0,0,1,0,0
Iron Man,6.563063558609889,4,3.106870544478654,4,2.2068258760318495,1,0,0,0,0,0
Captain America,5.599307632742755,4,3.258876629372131,1,1.3222192947339193,1,0,0,0,0,0
Batman Begins,4.575130089161647,2,3.502700175310563,4,1.7781512503836436,0,0,1,0,0,0
Wonder Woman,6.9911997513312025,4,3.455910240382743,1,1.845098040014257,0,0,0,0,1,0
Guardians of the Galaxy,5.586833635036811,4,2.7466341989375787,3,2.214843848047698,0,0,0,0,1,0
Coco,6.061307690127058,1,2.8312296938670634,4,2.123851640967086,0,0,1,0,0,0
Pirates of the Caribbean,6.443759598903604,4,2.8813846567705728,0,2.0253058652647704,0,0,0,0,1,0
X-Men,4.105782597814442,2,3.1319392952104246,0,1.1139433523068367,1,0,0,0,0,0
The Matrix,6.89713782219558,0,2.8457180179666586,4,2.1818435879447726,0,1,0,0,0,0
Forrest Gump,6.157411432314788,4,3.4344092075875,0,1.9138138523837167,0,1,0,0,0,0
Jaws,5.713098072728988,1,3.3577443251803754,4,2.214843848047698,0,0,1,0,0,0
Interstellar,6.730760318215587,2,3.216957207361097,1,2.173186268412274,0,0,0,1,0,0
Deadpool,6.547684515328039,4,3.4470028984661623,4,1.4913616938342726,0,0,0,0,1,0
Mad Max,6.370931453903665,0,3.253580289562183,0,0.8450980400142568,0,0,0,0,1,0
The Hunger Games,6.864303911156734,3,3.539327063539375,1,1.6901960800285136,0,0,1,0,0,0
The Avengers,6.794270705623158,2,3.4345689040341987,1,2.1931245983544616,0,0,0,0,1,0
Titanic,6.242913946818925,2,3.404320467221731,1,2.012837224705172,0,0,0,0,0,1
Jurassic Park,6.6770207158706745,3,3.3841741388070337,1,1.255272505103306,0,0,1,0,0,0
Avatar,6.94726958049705,3,3.5917322389518356,1,1.8750612633917,0,0,1,0,0,0
The Lion King,5.095674861933558,4,3.085290578230065,3,1.5563025007672873,1,0,0,0,0,0
Star Wars,5.921539778801813,0,3.4055171069763763,3,2.0211892990699383,0,0,0,0,1,0
Frozen,6.92436758362992,3,3.5293019977879805,0,1.0791812460476249,1,0,0,0,0,0
Inception,5.713097231940688,3,3.4913616938342726,0,2.2329961103921536,0,0,0,0,0,1
The Dark Knight,5.499845104073265,2,1.8976270912904414,1,1.6232492903979006,0,0,1,0,0,0
Harry Potter,6.599360950250602,0,2.801403710017355,1,2.2121876044039577,1,0,0,0,0,0
Toy Story,6.637875519819019,3,3.4112829130173843,3,1.2041199826559248,0,1,0,0,0,0
Finding Nemo,6.482475250094389,1,3.4787107555127594,0,2.2380461031287955,0,0,1,0,0,0
Black Panther,6.7535135049303125,3,2.4313637641589874,3,2.041392685158225,0,0,1,0,0,0
The Godfather,6.626580035892297,0,3.624797578960761,4,1.2304489213782739,0,0,0,1,0,0
Spider-Man,5.709614206458354,1,3.4869968884318228,3,2.130333768495006,0,0,0,0,1,0
Shrek,6.773632952520361,1,3.1383026981662816,0,1.863322860120456,0,0,0,1,0,0
Iron Man,6.955505770217777,0,3.457124626303409,2,2.0827853703164503,0,1,0,0,0,0
Captain America,5.53420512039036,2,3.161667412437736,4,1.6232492903979006,0,0,0,0,1,0
Batman Begins,6.85080638619655,4,3.647480773173676,1,1.724275869600789,1,0,0,0,0,0
Wonder Woman,5.482950721172472,1,3.629715332647132,0,2.187520720836463,0,0,0,0,0,1
Guardians of the Galaxy,4.945025201242463,2,3.3647385550553985,0,2.164352855784437,0,1,0,0,0,0
Coco,5.7232273816739205,2,3.00987563371216,4,2.0827853703164503,0,0,0,1,0,0
Pirates of the Caribbean,6.2894536045801965,0,3.614053105987219,2,2.12057393120585,0,0,0,0,0,1
X-Men,4.728970285928123,2,2.5185139398778875,4,1.7634279935629373,0,1,0,0,0,0
The Matrix,3.7440581658788354,1,2.550228353055094,3,1.505149978319906,0,0,1,0,0,0
Forrest Gump,5.881323588732754,0,3.254064452914338,2,1.568201724066995,0,0,0,0,0,1
Jaws,5.901006900126604,1,3.056142262059052,0,2.089905111439398,0,0,0,0,0,1
Interstellar,6.712425847622009,2,3.1061908972634154,1,1.9590413923210936,0,0,0,0,1,0
Deadpool,6.878254070405853,0,2.6138418218760693,1,1.414973347970818,0,0,0,0,0,1
Mad Max,6.355809995549229,2,3.225567713439471,2,2.0791812460476247,0,0,0,0,1,0
The Hunger Games,6.893149380191108,1,3.5486350598147514,3,2.2278867046136734,0,1,0,0,0,0
The Avengers,5.572906437259139,1,3.5848963441374497,4,2.1760912590556813,0,1,0,0,0,0
Titanic,5.98282370217479,3,3.010299956639812,1,1.9395192526186185,0,0,0,1,0,0
Jurassic Park,4.428167202855482,2,3.5122840632818537,3,1.6334684555795864,0,0,0,1,0,0
Avatar,6.715605949461069,1,3.3546845539547285,2,1.9395192526186185,1,0,0,0,0,0
The Lion King,4.839603729470837,3,3.2984163800612945,3,1.7781512503836436,0,0,0,0,0,1
Star Wars,5.9075494745557355,4,2.835056101720116,2,1.5797835966168101,0,0,1,0,0,0
Frozen,4.970718703720189,2,2.494154594018443,3,1.7075701760979363,0,0,1,0,0,0
Inception,6.240825960443423,1,3.064832219738574,0,1.4313637641589874,0,0,0,1,0,0
The Dark Knight,6.902468990695341,0,3.255754786643044,2,2.0644579892269186,0,0,0,0,1,0
Harry Potter,5.98625609534089,0,2.315970345456918,4,2.247973266361807,1,0,0,0,0,0
Toy Story,5.948255945810229,2,3.5269850685599957,1,2.0681858617461617,1,0,0,0,0,0
Finding Nemo,4.86569605991607,3,2.801403710017355,1,2.2405492482826,1,0,0,0,0,0
Black Panther,6.598838528107464,4,3.2314695904306814,2,0.6020599913279624,0,0,0,0,1,0
The Godfather,6.397175673054068,2,3.5514499979728753,4,1.6434526764861874,0,0,0,0,0,1
Spider-Man,4.558120315143003,1,2.7466341989375787,3,1.8129133566428555,0,0,1,0,0,0
Shrek,6.717659187902843,4,3.3197304943302246,2,1.7853298350107671,0,0,0,1,0,0
Iron Man,5.89626269496341,2,3.3475251599986895,0,2.12057393120585,1,0,0,0,0,0
Captain America,6.292478036599207,4,3.5207454715194824,4,2.0253058652647704,0,0,0,0,1,0
Batman Begins,4.823637222034629,2,3.6484575942825224,0,1.8129133566428555,0,0,0,0,1,0
Wonder Woman,6.730478809320169,3,3.636287252098513,0,2.155336037465062,0,0,0,1,0,0
Guardians of the Galaxy,4.063483478027528,3,2.5010592622177517,1,1.9777236052888478,0,0,1,0,0,0
Coco,6.9300586554713846,1,3.3712526291249394,4,1.9731278535996986,0,0,0,0,0,1
Pirates of the Caribbean,6.96218170076484,0,3.2755416884013098,2,2.220108088040055,0,0,0,0,0,1
X-Men,6.55809388497693,2,3.5654936298688624,3,1.2787536009528289,0,0,0,1,0,0
The Matrix,4.9772250234316076,3,3.0791812460476247,0,2.0569048513364727,0,0,0,0,0,1
Forrest Gump,5.582250910340936,0,3.429752280002408,3,1.863322860120456,0,0,0,0,0,1
Jaws,6.996637389213759,3,3.456214155357989,4,1.4471580313422192,0,1,0,0,0,0
Interstellar,5.816544868485868,4,3.615950051656401,4,1.3222192947339193,0,0,0,0,0,1
Deadpool,6.974545909925932,3,3.12515582958053,1,0.9542425094393249,0,0,1,0,0,0
Mad Max,6.800153573101848,2,3.522574632691177,4,2.1172712956557644,0,0,0,0,0,1
The Hunger Games,5.608236050568164,4,2.8228216453031045,0,1.414973347970818,0,0,0,0,0,1
The Avengers,2.9722028383790646,3,3.447778009294621,3,2.2174839442139063,1,0,0,0,0,0
Titanic,5.491016923334497,1,3.2764618041732443,1,2.250420002308894,0,0,0,0,0,1
Jurassic Park,5.642998403843919,2,3.0909630765957314,0,1.792391689498254,0,0,0,0,0,1
Avatar,6.85429213200681,0,3.340047317661393,4,1.792391689498254,1,0,0,0,0,0
The Lion King,5.9275623136821745,3,3.452706226511029,4,1.7781512503836436,0,0,1,0,0,0
Star Wars,6.263127871661779,3,3.124178055474675,1,1.9912260756924949,1,0,0,0,0,0
Frozen,6.997728180307114,4,3.0881360887005513,2,1.7853298350107671,0,0,0,0,0,1
Inception,6.731746661746159,2,3.5765716840652906,1,2.130333768495006,0,1,0,0,0,0
The Dark Knight,6.122247342997335,0,3.6261349786353887,2,2.0453229787866576,1,0,0,0,0,0
Harry Potter,5.969292409776115,1,3.5780658838360915,2,1.6720978579357175,0,0,0,1,0,0
Toy Story,6.108787187673627,1,3.634578022853888,4,0.3010299956639812,0,0,0,1,0,0
Finding Nemo,6.999962475335675,3,3.6502103546603593,0,2.0791812460476247,0,0,0,0,0,1
Black Panther,6.455966784670548,1,3.212453961040276,0,2.1903316981702914,0,1,0,0,0,0
The Godfather,6.80474130040692,4,3.620760489994206,0,2.1931245983544616,0,0,1,0,0,0
Spider-Man,5.884136911738583,4,3.5412046906832586,0,1.6812412373755872,0,0,1,0,0,0
Shrek,6.019951244443127,4,3.4371160930480786,3,2.250420002308894,0,0,0,0,0,1
Iron Man,5.26970669906614,4,3.5857990090130007,0,1.3222192947339193,0,0,0,0,0,1
Captain America,4.794195165127173,1,3.6137361412618714,2,2.0530784434834195,0,0,0,0,1,0
Batman Begins,6.937778240206491,3,2.4712917110589387,4,1.863322860120456,0,1,0,0,0,0
Wonder Woman,6.373015963569504,1,2.932473764677153,2,2.0718820073061255,0,0,1,0,0,0
Guardians of the Galaxy,5.728135362216447,0,1.3222192947339193,4,2.0644579892269186,0,0,0,1,0,0
Coco,6.365806849614031,0,3.419955748489758,2,2.214843848047698,0,0,0,0,0,1
Pirates of the Caribbean,6.839050015596518,4,3.3550682063488506,3,2.146128035678238,0,0,0,1,0,0
X-Men,6.910733498337864,3,3.6524397475894204,1,2.2041199826559246,0,0,0,0,0,1
The Matrix,5.959048550962345,1,3.4575791469957626,0,1.6989700043360187,1,0,0,0,0,0
Forrest Gump,6.996159146426702,1,2.9273703630390235,3,1.7853298350107671,0,1,0,0,0,0
Jaws,5.097500252231686,2,3.598352709869284,0,1.7160033436347992,0,0,0,0,1,0
Interstellar,5.780360523371658,0,3.47928731647617,0,2.0755469613925306,0,0,0,0,1,0
Deadpool,5.4027512997903155,2,3.4811558708280352,0,2.0211892990699383,0,0,1,0,0,0
Mad Max,6.849002795034822,2,2.967079734144497,4,2.0718820073061255,0,0,0,0,1,0
The Hunger Games,6.068901671817193,3,3.5974757898703773,1,2.184691430817599,0,0,0,0,1,0
The Avengers,5.401328152335355,2,3.6138418218760693,4,2.0755469613925306,1,0,0,0,0,0
Titanic,6.871265843842501,4,3.6516656039229356,2,1.505149978319906,0,0,0,1,0,0
Jurassic Park,5.814738231112392,2,3.2100508498751372,1,1.146128035678238,0,1,0,0,0,0
Avatar,6.495602332106462,0,3.0394141191761372,0,2.0,0,0,0,0,0,1
The Lion King,6.936263649562949,2,3.2216749970707688,0,2.123851640967086,1,0,0,0,0,0
Star Wars,6.84059979233063,3,3.326335860928751,0,2.1958996524092336,0,0,0,0,0,1
Frozen,4.8492228003672935,2,2.863322860120456,3,1.8864907251724818,0,1,0,0,0,0
Inception,5.743344325034066,4,3.5809249756756194,3,2.0170333392987803,0,0,0,0,1,0
The Dark Knight,5.87714434752967,0,2.92272545799326,2,1.9590413923210936,0,1,0,0,0,0
Harry Potter,6.651690107358321,1,2.82020145948564,3,0.6989700043360189,0,1,0,0,0,0
Toy Story,6.875697588516793,3,3.525044807036845,0,2.2405492482826,0,0,0,0,1,0
Finding Nemo,6.874431659298829,2,3.5637183399656776,2,2.1958996524092336,0,0,0,0,1,0
Black Panther,6.989246862173655,1,2.9283958522567137,0,1.7558748556724915,0,0,0,0,1,0
